RESULT_TAG,SID,CID,SMILES,Activity_Outcome,Activity_Score,Activity_Summary,Agonist_Activity,Agonist_Potency (uM),Agonist_Efficacy (%),Viability_Activity,Viability_Potency (uM),Viability_Efficacy (%),Sample_Source
1164,170465956,5284613,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2CC[C@@]3([C@H]4CC[C@@]5([C@H](CC[C@@]5([C@@H]4CCC3=C2)O)C6=COC(=O)C=C6)C)C)O)O)O,Inconclusive,20,active antagonist,active antagonist,0.118832183,-20.66988029,active antagonist,0.0361632,-49.7724,Prestwick
1165,144209378,26041,C1=CC=[N+](C(=C1)[S-])[O-].C1=CC=[N+](C(=C1)[S-])[O-].[Zn+2],Inconclusive,20,active antagonist,active antagonist,0.138247203,-23.55668545,active antagonist,0.133042,-97.2046,SigmaAldrich
1166,144213522,26041,C1=CC=[N+](C(=C1)[S-])[O-].C1=CC=[N+](C(=C1)[S-])[O-].[Zn+2],Inconclusive,20,active antagonist,active antagonist,0.188298006,-22.42042608,active antagonist,0.167821,-96.5418,LightBiologicals
1167,144210199,16682746,CCCC[Sn](CCCC)(CCCC)O[Sn](CCCC)(CCCC)CCCC,Inconclusive,20,active antagonist,active antagonist,0.277396173,-28.32435062,active antagonist,0.456843,-103.918,SigmaAldrich
1168,144208767,5455,CN(C)C(=S)SSC(=S)N(C)C,Inconclusive,20,active antagonist,active antagonist,0.302021778,-24.38319831,active antagonist,0.259043,-97.873,SIGMA
1169,170466878,11556711,CC(C)C[C@@H](C(=O)[C@]1(CO1)C)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC3=CC=CC=C3)NC(=O)CN4CCOCC4,Inconclusive,20,active antagonist,active antagonist,0.322305272,-21.32296954,active antagonist,0.256016,-60.6635,Sequoia
1170,144209798,16682804,CC(=O)O[Sn](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,Inconclusive,20,active antagonist,active antagonist,0.32453266,-27.98810229,active antagonist,0.485577,-92.2454,SIGMA
1171,170465699,3109,C1=CC=[N+](C(=C1)SSC2=CC=CC=[N+]2[O-])[O-],Inconclusive,20,active antagonist,active antagonist,0.352324675,-21.77515635,active antagonist,0.31401,-79.2833,Labotest
1172,144210861,15096,CCCC[Sn](CCCC)(CCCC)Cl,Inconclusive,20,active antagonist,active antagonist,0.41647769,-28.44212895,active antagonist,0.467296,-96.7844,SIGMA
1173,144211071,6327657,C1=CC=C(C=C1)[Sn](C2=CC=CC=C2)C3=CC=CC=C3.O,Inconclusive,20,active antagonist,active antagonist,0.467295654,-28.15039594,active antagonist,0.504574,-85.0105,SIGMA
1174,144208873,12688,CCCC[Sn](CCCC)(Cl)Cl,Inconclusive,20,active antagonist,active antagonist,0.473004029,-23.39125264,active antagonist,0.749661,-99.3112,SigmaAldrich
1175,144213429,12688,CCCC[Sn](CCCC)(Cl)Cl,Inconclusive,20,active antagonist,active antagonist,0.485577337,-24.99647602,active antagonist,0.769588,-95.9919,LightBiologicals
1176,170465709,7188,C1CCN(CC1)C(=S)SSC(=S)N2CCCCC2,Inconclusive,20,active antagonist,active antagonist,0.491587399,-20.63448404,active antagonist,0.27644,-76.5724,Labotest
1177,170465664,5455,CN(C)C(=S)SSC(=S)N(C)C,Inconclusive,20,active antagonist,active antagonist,0.510819431,-20.86042437,active antagonist,0.405758,-85.3834,Microsource
1178,144214033,3117,CCN(CC)C(=S)SSC(=S)N(CC)CC,Inconclusive,20,active antagonist,active antagonist,0.5135757,-20.926057,active antagonist,0.316935,-65.9786,SIGMA
1179,144209108,3485262,CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2],Inconclusive,20,active antagonist,active antagonist,0.610062526,-20.8879887,active antagonist,1.00471,-95.9178,SIGMA
1180,144210721,3117,CCN(CC)C(=S)SSC(=S)N(CC)CC,Inconclusive,20,active antagonist,active antagonist,0.611305649,-22.05647475,active antagonist,0.432771,-79.1069,Enamine
1181,144211636,4778,C1=CC=C(C=C1)[As]=O,Inconclusive,20,active antagonist,active antagonist,0.660072656,-23.96155536,active antagonist,0.863492,-91.9909,SIGMA
1182,144211722,17701,CC[Sn](CC)(CC)Br,Inconclusive,20,active antagonist,active antagonist,0.685896219,-24.34205057,active antagonist,1.42208,-84.3802,SIGMA
1183,144213707,16682834,CCCC[Sn](CCCC)(CCCC)OC(=O)C1=CC=CC=C1,Inconclusive,20,active antagonist,active antagonist,0.685896219,-28.78172689,active antagonist,0.897274,-93.6609,SIGMA
1184,144208824,15096,CCCC[Sn](CCCC)(CCCC)Cl,Inconclusive,20,active antagonist,active antagonist,0.687291498,-25.51237461,active antagonist,0.771154,-91.3456,SigmaAldrich
1185,144212558,9786,C1=CC=C(C=C1)[Sn](C2=CC=CC=C2)(C3=CC=CC=C3)F,Inconclusive,20,active antagonist,active antagonist,0.740613701,-26.67723759,active antagonist,0.769588,-95.7188,LightBiologicals
1186,144207461,26633,CCN(CC)C(=S)[S-].CCN(CC)C(=S)[S-].[Zn+2],Inconclusive,20,active antagonist,active antagonist,0.76254991,-21.42258325,active antagonist,0.629412,-81.0216,SigmaAldrich
1187,144211419,5455,CN(C)C(=S)SSC(=S)N(C)C,Inconclusive,20,active antagonist,active antagonist,0.799696279,-25.82042342,active antagonist,0.740614,-101.221,SIGMA
1188,144212551,6857648,[C-]#N.[C-]#N.[K+].[Au+],Inconclusive,20,active antagonist,active antagonist,0.932377409,-26.30538821,active antagonist,1.17379,-106.893,LightBiologicals
1189,251919755,12540,C1=CC=C(C=C1)[Sn](C2=CC=CC=C2)(C3=CC=CC=C3)Cl,Inconclusive,20,active antagonist,active antagonist,0.955600556,-33.45702374,active antagonist,1.4575,-79.0066,Sigma Chemical Company
1190,144210727,16682828,CCCC[Sn](CCCC)(CCCC)OC(=O)C(=C)C,Inconclusive,20,active antagonist,active antagonist,0.968854161,-29.14739475,active antagonist,1.17379,-91.3673,Sigma DiscoveryCPR
1191,144212112,16683072,CCCC[Sn](CCCC)(CCCC)OC(=O)C=C,Inconclusive,20,active antagonist,active antagonist,1.173793613,-30.65442363,active antagonist,1.1296,-94.573,Sigma DiscoveryCPR
1192,144213197,7347,CN(C)C(=S)SC(=S)N(C)C,Inconclusive,20,active antagonist,active antagonist,1.219715124,-21.78819413,active antagonist,1.1296,-97.8345,SIGMA
1193,144210821,3485262,CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2],Inconclusive,20,active antagonist,active antagonist,1.385481535,-22.47336751,active antagonist,1.18832,-84.1696,LightBiologicals
1194,144209978,472181,CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Cu+2],Inconclusive,20,active antagonist,active antagonist,1.486613096,-20.42528528,active antagonist,1.54477,-94.0069,Sensient
1195,144209787,26710,CN(C)C(=S)[S-].CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Fe+3],Inconclusive,20,active antagonist,active antagonist,1.556158933,-24.7147628,active antagonist,1.49757,-98.2485,SIGMA
1196,144210448,19658,C1=CC(=S)N(C=C1)[O-].[Na+],Inconclusive,20,active antagonist,active antagonist,1.579391152,-22.33587884,active antagonist,1.11812,-86.3436,SIGMA
1197,144208752,7347,CN(C)C(=S)SC(=S)N(C)C,Inconclusive,20,active antagonist,active antagonist,1.871476837,-22.49778585,active antagonist,1.90773,-90.3991,SigmaAldrich
1198,144207314,16682740,CCCC[Sn](CCCC)(OC(=O)C)OC(=O)C,Inconclusive,20,active antagonist,active antagonist,2.552024811,-22.04922698,active antagonist,2.36348,-68.031,SigmaAldrich
1199,170466778,6252910,C1=C(OC(=C1)[N+](=O)[O-])/C=C/C(=NN=C(N)N)/C=C/C2=CC=C(O2)[N+](=O)[O-],Inconclusive,20,active antagonist,active antagonist,2.6603212,-23.62256049,active antagonist,1.95704,-93.1163,Timtec
1200,144209439,16682730,CC(=O)O[Hg]C1=CC=CC=C1,Inconclusive,20,active antagonist,active antagonist,2.921471187,-24.92682499,active antagonist,3.03577,-91.6533,SigmaAldrich
1201,144209427,24633,[Cl-].[Cl-].[Cd+2],Inconclusive,20,active antagonist,active antagonist,3.160674181,-23.7337212,active antagonist,7.32453,-113.723,SIGMA
1202,144207253,6537495,CC(=O)[O-].CC(=O)[O-].O.O.[Cd+2],Inconclusive,20,active antagonist,active antagonist,3.38874009,-23.78587627,active antagonist,5.16858,-105.688,Spectrum Chemical
1203,170465567,7347,CN(C)C(=S)SC(=S)N(C)C,Inconclusive,20,active antagonist,active antagonist,3.90481751,-22.95188892,active antagonist,2.7644,-78.7337,Labotest
1204,144207438,10474,[C-]#N.[C-]#N.[K+].[Ag+],Inconclusive,20,active antagonist,active antagonist,4.08562412,-25.12061609,active antagonist,5.7711,-96.0181,SigmaAldrich
1205,144209981,70414,C1CCN(CC1)C(=S)SSSSSSC(=S)N2CCCCC2,Inconclusive,20,active antagonist,active antagonist,4.251972377,-23.24272102,active antagonist,1.69274,-78.1286,Pfaltz-Bauer
1206,144210184,1923,C1=CC2=C(C(=C1)O)N=CC=C2,Inconclusive,20,active antagonist,active antagonist,4.880474191,-20.23708113,active antagonist,4.34973,-70.7019,Enamine
1207,144210906,16682730,CC(=O)O[Hg]C1=CC=CC=C1,Inconclusive,20,active antagonist,active antagonist,5.045742408,-25.09889043,active antagonist,4.67296,-102.86,LightBiologicals
1208,170466085,2725002,CCN(CC)CCCC(C)NC1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC.O.O.Cl.Cl,Inconclusive,20,active antagonist,active antagonist,5.108194307,-20.24168509,inconclusive antagonist,2.66032,-39.5049,Specs
1209,170465712,2724411,CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=CC=C3.CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=CC=C3.C(=O)(C(=O)O)O.C(=O)(C(=O)[O-])O.C(=O)(C(=O)[O-])O,Inconclusive,20,active antagonist,active antagonist,5.308038637,-21.02679366,active antagonist,6.68242,-91.188,SIGMA
1210,144208434,10788,CN1CN(C(=S)SC1)C,Inconclusive,20,active antagonist,active antagonist,5.420576026,-22.14161723,active antagonist,4.83109,-86.8288,SIGMA
1211,144212321,16683023,CC(C(=O)O[Hg]C1=CC=CC=C1)O,Inconclusive,20,active antagonist,active antagonist,5.448267328,-21.65546907,active antagonist,5.66142,-86.9737,LightBiologicals
1212,144212422,6451,CC1=C(C(=C(C=C1C2(C3=CC=CC=C3S(=O)(=O)O2)C4=CC(=C(C(=C4C)Br)O)Br)Br)O)Br,Inconclusive,20,active antagonist,active antagonist,5.492504133,-20.55510375,active antagonist,10.959,-94.9607,Acros
1213,144213967,1923,C1=CC2=C(C(=C1)O)N=CC=C2,Inconclusive,20,active antagonist,active antagonist,5.928230419,-20.47024812,active antagonist,5.08003,-73.6342,Enamine
1214,144209785,11728,C[NH2+]C.CN(C)C(=S)[S-],Inconclusive,20,active antagonist,active antagonist,6.067351889,-21.3691749,active antagonist,6.30472,-81.7392,Sensient
1215,170465524,16682730,CC(=O)O[Hg]C1=CC=CC=C1,Inconclusive,20,active antagonist,active antagonist,6.188718689,-22.96240834,active antagonist,5.73149,-89.1327,Microsource
1216,170466763,73828,COC(=O)C1=C(N=C(C(=N1)Cl)Cl)N,Inconclusive,20,active antagonist,active antagonist,6.943856577,-21.25025331,inconclusive antagonist,28.1796,-77.2149,GVK
1217,144212039,108956,C=CC(=O)OCC(CO)(COCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C)COC(=O)C=C,Inconclusive,20,active antagonist,active antagonist,7.315849196,-27.6801449,active antagonist,5.81119,-101.608,SIGMA
1218,144211195,7511,C1=CC=C(C=C1)[Hg]Cl,Inconclusive,20,active antagonist,active antagonist,7.406137012,-25.12028094,active antagonist,8.30982,-92.4299,Acros
1219,144212317,15337,CC(=O)[O-].CC(=O)[O-].[Hg+2],Inconclusive,20,active antagonist,active antagonist,7.996962794,-24.35229028,active antagonist,7.69588,-91.8289,LightBiologicals
1220,144212433,26030,Cl[Au](Cl)Cl,Inconclusive,20,active antagonist,active antagonist,7.996962794,-23.80205934,active antagonist,10.4614,-82.6909,Acros
1221,144210809,5284416,[Cl-].[Cl-].[Hg+2],Inconclusive,20,active antagonist,active antagonist,8.309822402,-24.87958882,active antagonist,7.40614,-87.7636,LightBiologicals
1222,144209457,5284416,[Cl-].[Cl-].[Hg+2],Inconclusive,20,active antagonist,active antagonist,8.591034043,-24.29487195,active antagonist,30.4821,-96.8578,SIGMA
1223,144211179,15910,C(#N)C1=C(C(=C(C(=C1Cl)Cl)Cl)C#N)Cl,Inconclusive,20,active antagonist,active antagonist,8.634921799,-24.20035966,active antagonist,15.956,-94.4444,Enamine
1224,144211896,91778,CCOCN1C(=C(C(=C1C(F)(F)F)Br)C#N)C2=CC=C(C=C2)Cl,Inconclusive,20,active antagonist,active antagonist,8.634921799,-20.23041961,active antagonist,4.16478,-52.8556,LightBiologicals
1225,144212799,16682953,CC(=O)O[Pb](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,Inconclusive,20,active antagonist,active antagonist,9.323774087,-24.54902507,active antagonist,8.30982,-98.4139,LightBiologicals
1226,251919880,9888276,CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=CC=C3.C(=O)(C(=O)[O-])O,Inconclusive,20,active antagonist,active antagonist,9.439175816,-20.02798944,active antagonist,11.0053,-96.9001,BOC Sciences
1227,144212517,77328,C1C(C(CS1(=O)=O)(Cl)Cl)(Cl)Cl,Inconclusive,20,active antagonist,active antagonist,9.68854161,-24.71053257,active antagonist,8.97274,-102.905,Enamine
1228,144208885,15910,C(#N)C1=C(C(=C(C(=C1Cl)Cl)Cl)C#N)Cl,Inconclusive,20,active antagonist,active antagonist,9.873368137,-21.12527746,active antagonist,22.1037,-112.497,SIGMA
1229,251919686,11294,CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=CC=C3.[Cl-],Inconclusive,20,active antagonist,active antagonist,10.1921876,-23.29818154,active antagonist,14.9601,-97.1739,Sigma Chemical Company
1230,144213826,25015677,CN1CCC(CC1)NC(=O)C2=CC(=C(C=C2)NC3=NC=C4C(=N3)N(CC(C(=O)N4C)(F)F)C5CCCC5)OC,Inconclusive,20,active antagonist,active antagonist,10.34938683,-21.08255341,active antagonist,24.0758,-62.2457,Roche
1231,144211307,10788,CN1CN(C(=S)SC1)C,Inconclusive,20,active antagonist,active antagonist,10.42953843,-21.91178931,active antagonist,8.60858,-81.196,SIGMA
1232,170465469,16684434,CC[Hg]SC1=CC=CC=C1C(=O)[O-].[Na+],Inconclusive,20,active antagonist,active antagonist,10.59092946,-28.22054176,active antagonist,9.80846,-95.8845,Microsource
1233,170466382,5337997,C1=CC(=CC=C1C(=O)N/N=C/C2=CC=C(O2)[N+](=O)[O-])O,Inconclusive,20,active antagonist,active antagonist,10.59092946,-23.42847772,active antagonist,11.0053,-97.6783,Vitas
1234,144212493,16684434,CC[Hg]SC1=CC=CC=C1C(=O)[O-].[Na+],Inconclusive,20,active antagonist,active antagonist,10.87072248,-24.34754629,active antagonist,9.32377,-95.6599,Acros
1235,144209719,2724411,CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=CC=C3.CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=CC=C3.C(=O)(C(=O)O)O.C(=O)(C(=O)[O-])O.C(=O)(C(=O)[O-])O,Inconclusive,20,active antagonist,active antagonist,11.73793613,-25.03734556,active antagonist,10.0676,-97.5095,Sensient
1236,144212403,16887,CCN(CC1=CC(=CC=C1)S(=O)(=O)[O-])C2=CC=C(C=C2)C(=C3C=CC(=[N+](CC)CC4=CC(=CC=C4)S(=O)(=O)[O-])C=C3)C5=C(C=C(C=C5)O)S(=O)(=O)[O-].[Na+].[Na+],Inconclusive,20,active antagonist,active antagonist,12.19674505,-25.59111639,active antagonist,18.6028,-76.4738,Acros
1237,144211118,17038,C1C=CCC2C1C(=O)N(C2=O)SC(C(Cl)Cl)(Cl)Cl,Inconclusive,20,active antagonist,active antagonist,12.19715124,-27.09234838,active antagonist,15.956,-105.418,SIGMA
1238,251919798,17437,CC[Hg]N1C(=O)C2C(C1=O)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,Inconclusive,20,active antagonist,active antagonist,12.99001723,-27.31585721,active antagonist,12.0303,-98.3693,LightBiologicals
1239,170466887,135409453,CCCCCN=C(N)N/N=C/C1=CNC2=C1C=C(C=C2)OC,Inconclusive,20,active antagonist,active antagonist,13.33319023,-23.98565065,active antagonist,18.8336,-94.9947,Bosche
1240,144208357,62770,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N)O.Cl,Inconclusive,20,active antagonist,active antagonist,13.45555534,-25.66291958,active antagonist,8.04578,-117.291,LKT Lab
1241,144208465,517546,CCN(CC)C(=S)[S-].O.O.O.[Na+],Inconclusive,20,active antagonist,active antagonist,13.60196698,-24.40505632,active antagonist,12.1228,-81.6095,SIGMA
1242,144211853,75444,CC[NH+]=C1C=CC(=C(C2=CC=C(C=C2)N(CC)CC)C3=CC=C(C=C3)N(CC)CC)C4=CC=CC=C14.[Cl-],Inconclusive,20,active antagonist,active antagonist,14.13410727,-31.60119741,active antagonist,5.62689,-115.25,LightBiologicals
1243,144207774,3015167,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Br-],Inconclusive,20,active antagonist,active antagonist,14.13410727,-25.47755657,active antagonist,5.21117,-108.172,Cytec
1244,144211088,11402127,[N+](=O)(O)[O-].[N+](=O)(O)[O-].[Cd],Inconclusive,20,active antagonist,active antagonist,14.22083428,-31.64305201,active antagonist,11.296,-109.987,LightBiologicals
1245,144211104,22833503,CC[C@H](C)[C@@H]1[C@H](C=C[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)[NH2+]C)OC)OC)\C)C.C1=CC=C(C=C1)C(=O)[O-],Inconclusive,20,active antagonist,active antagonist,14.22083428,-26.95727109,active antagonist,10.4614,-101.015,SIGMA
1246,144212002,62556,C=CC(=O)OCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,Inconclusive,20,active antagonist,active antagonist,14.77718608,-25.8539482,active antagonist,11.296,-94.9141,SIGMA
1247,144210834,19700,CCN(CC1=CC(=CC=C1)S(=O)(=O)[O-])C2=CC=C(C=C2)C(=C3C=CC(=[N+](CC)CC4=CC(=CC=C4)S(=O)(=O)[O-])C=C3)C5=CC=CC=C5S(=O)(=O)[O-].[Na+].[Na+],Inconclusive,20,active antagonist,active antagonist,14.83110913,-20.35841336,active antagonist,32.5717,-61.7916,Acros
1248,144207293,2247,COC1=CC=C(C=C1)CCN2CCC(CC2)NC3=NC4=CC=CC=C4N3CC5=CC=C(C=C5)F,Inconclusive,20,active antagonist,active antagonist,15.69120787,-23.77950269,active antagonist,16.3051,-89.9957,SIGMA
1249,144213210,15098,CCCC[Sn](CCCC)(CCCC)CCCC,Inconclusive,20,active antagonist,active antagonist,15.9560385,-26.4499677,active antagonist,16.5803,-80.664,SIGMA
1250,144207948,16212610,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,Inconclusive,20,active antagonist,active antagonist,16.52970446,-26.10780885,active antagonist,9.65899,-107.889,Io-li-tec
1251,144209799,5284483,CCCCN(CCCC)C(=S)[S-].CCCCN(CCCC)C(=S)[S-].[Zn+2],Inconclusive,20,active antagonist,active antagonist,16.56341562,-25.30134288,active antagonist,21.6679,-88.22,Sensient
1252,144211494,91731,C1=C(C=NC(=C1Cl)NC2=C(C=C(C(=C2[N+](=O)[O-])Cl)C(F)(F)F)[N+](=O)[O-])C(F)(F)F,Inconclusive,20,active antagonist,active antagonist,16.58027548,-25.48670376,active antagonist,14.7772,-96.4613,SIGMA
1253,170465598,5405,CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O,Inconclusive,20,active antagonist,active antagonist,16.785492,-28.41026335,active antagonist,19.5704,-97.4,Microsource
1254,170465455,10209,CC1=C(C2=CC=CC=C2C(=C1)O)O,Inconclusive,20,active antagonist,active antagonist,16.785492,-27.87159411,inconclusive antagonist,10.5909,-58.9033,GVK
1255,144213119,6,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])Cl,Inconclusive,20,active antagonist,active antagonist,17.22893406,-25.33830256,active antagonist,19.3312,-102.311,LightBiologicals
1256,144207595,3068143,CC[C@H]1CN2CCC3=CC(=C(C=C3[C@@H]2C[C@@H]1C[C@@H]4C5=CC(=C(C=C5CCN4)OC)OC)OC)OC.Cl.Cl,Inconclusive,20,active antagonist,active antagonist,17.28151026,-23.05945579,active antagonist,0.0866127,-71.4256,Sensient
1257,144213478,5281875,CC1(CN=C(NC1)NN=C(/C=C/C2=CC=C(C=C2)C(F)(F)F)/C=C/C3=CC=C(C=C3)C(F)(F)F)C,Inconclusive,20,active antagonist,active antagonist,17.90296965,-24.84152457,active antagonist,18.6034,-103.2,LightBiologicals
1258,144209154,6,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])Cl,Inconclusive,20,active antagonist,active antagonist,18.17641179,-25.28881437,active antagonist,17.4921,-99.7603,SigmaAldrich
1259,144213129,517546,CCN(CC)C(=S)[S-].O.O.O.[Na+],Inconclusive,20,active antagonist,active antagonist,18.24981258,-23.40726551,active antagonist,17.903,-99.113,Enamine
1260,144209222,19042,C=CC(=O)OCC(CO)(COC(=O)C=C)COC(=O)C=C,Inconclusive,20,active antagonist,active antagonist,18.30550412,-21.50396985,active antagonist,16.9531,-94.2082,ABCR
1261,144211089,8606,C1C=CCC2C1C(=O)N(C2=O)SC(Cl)(Cl)Cl,Inconclusive,20,active antagonist,active antagonist,19.01706874,-26.60276008,active antagonist,22.1723,-75.5654,Chemservice
1262,144208960,11057,CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C.[Cl-],Inconclusive,20,active antagonist,active antagonist,19.23292951,-28.29946139,active antagonist,9.6393,-112.943,SigmaAldrich
1263,144214004,171660,C1=CC=C2C=C3C(=CC2=C1)C(=NC3=N)N,Inconclusive,20,active antagonist,active antagonist,19.33118196,-24.86412205,active antagonist,34.4606,-79.7966,SIGMA
1264,144210994,5284459,C1=CC=C(C=C1)/C=C/[N+](=O)[O-],Inconclusive,20,active antagonist,active antagonist,20.08746234,-23.9059199,active antagonist,22.5385,-81.7109,LightBiologicals
1265,144207733,8256,C(=O)C(Br)(Br)Br,Inconclusive,20,active antagonist,active antagonist,21.62378704,-27.44737497,active antagonist,23.3488,-90.5698,SIGMA
1266,144210709,560256,CN(C)C(=S)[S-].[Na+],Inconclusive,20,active antagonist,active antagonist,21.6899429,-25.26077393,active antagonist,17.903,-102.175,LightBiologicals
1267,144212383,2603,C1=CC(=CC(=C1)Cl)NN=C(C#N)C#N,Inconclusive,20,active antagonist,active antagonist,21.6899429,-26.73792531,active antagonist,5.66142,-86.1099,Acros
1268,144213569,19042,C=CC(=O)OCC(CO)(COC(=O)C=C)COC(=O)C=C,Inconclusive,20,active antagonist,active antagonist,21.6899429,-24.48030307,active antagonist,28.3743,-78.0401,SIGMA
1269,144207801,16211009,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,Inconclusive,20,active antagonist,active antagonist,21.71200234,-27.54117348,active antagonist,11.7499,-94.454,Io-li-tec
1270,144207895,11375816,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Cl-],Inconclusive,20,active antagonist,active antagonist,21.77820306,-23.64043089,active antagonist,12.2468,-89.618,Io-li-tec
1271,170464787,11057,CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C.[Cl-],Inconclusive,20,active antagonist,active antagonist,21.95840253,-24.4634036,active antagonist,6.18872,-79.174,Microsource
1272,144209169,560256,CN(C)C(=S)[S-].[Na+],Inconclusive,20,active antagonist,active antagonist,22.13183865,-22.64834766,active antagonist,24.8323,-79.0655,TCI
1273,144209523,22772,C(SC#N)SC#N,Inconclusive,20,active antagonist,active antagonist,22.1761097,-23.4749359,active antagonist,33.8235,-102.947,Pfaltz-Bauer
1274,144207692,38221,COC1=C(C=C(C=C1)N)N.OS(=O)(=O)O,Inconclusive,20,active antagonist,active antagonist,22.37551149,-28.98651703,active antagonist,30.4163,-93.4521,Alfa Aesar
1275,144207302,6537493,C[C@H]1CC[C@@H]2[C@H]([C@H]3[C@@H](N2C1)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC=C6[C@@]5(CCC(C6)O[C@H]7[C@@H]([C@H]([C@H]([C@H](O7)CO)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O[C@@H]9[C@@H]([C@@H]([C@H]([C@@H](O9)C)O)O)O)C)C)C,Inconclusive,20,active antagonist,active antagonist,22.37670721,-25.79532386,active antagonist,20.7235,-99.1332,SIGMA
1276,144210883,33528,CCCCCCCCN1C(=O)C=CS1,Inconclusive,20,active antagonist,active antagonist,22.73073481,-30.46340111,active antagonist,18.762,-90.1669,LightBiologicals
1277,144207779,22678982,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.C(F)(F)(F)S(=O)(=O)[O-],Inconclusive,20,active antagonist,active antagonist,23.37263526,-24.33394831,active antagonist,18.5655,-96.9785,Io-li-tec
1278,144210935,10229,C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)O,Inconclusive,20,active antagonist,active antagonist,23.42026162,-29.03675628,active antagonist,16.5803,-97.9055,SIGMA
1279,144211780,15325,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])SC#N,Inconclusive,20,active antagonist,active antagonist,23.42026162,-22.26366036,active antagonist,21.6899,-84.9387,LightBiologicals
1280,144209062,62097,CCCCNC(=O)OCC#CI,Inconclusive,20,active antagonist,active antagonist,24.21282371,-20.83191071,active antagonist,28.2301,-52.1462,SigmaAldrich
1281,144213915,1549520,C/C(=C\C1=CC=CC=C1)/[N+](=O)[O-],Inconclusive,20,active antagonist,active antagonist,24.33651621,-22.0873191,active antagonist,20.4766,-61.2056,SIGMA
